tax_id,annual_income,credit_score,payment_history,employment_length,debt_to_income_ratio,age,num_credit_cards,num_loan_accounts,total_credit_limit,credit_utilization_ratio,auto_loan_limit,loan_eligible,risk_score,risk_category,max_loan_term,interest_rate
310-10-1210,142816.25,795,88.4565,21.9,0.4699,49.818951573458406,3,0,90254.25,0.0707,440000,True,86.4358,Very Low Risk,84,8.02463
311-10-1211,35429.34,781,78.115,13.2,0.4829,47.25424003868487,2,0,20179.38,0.461,109000,True,75.85481340909092,Low Risk,72,9.611777988636362
312-10-1212,23365.12,747,78.1644,39.4,0.4445,53.26727392675818,6,2,17549.55,0.1432,44000,True,74.95238121212121,Low Risk,72,9.747142818181818
313-10-1213,18000.0,704,56.7462,4.6,0.4685,42.55987764571839,1,1,13388.17,0.4788,37000,True,59.592830909090914,Moderate Risk,60,12.051075363636363
314-10-1214,93257.12,755,69.5381,8.8,0.4568,48.94615753004082,0,1,82340.14,0.1752,244000,True,75.94387878787879,Low Risk,72,9.598418181818182
315-10-1215,41423.1,697,74.1252,10.8,0.5157,54.09953267532788,6,1,28461.09,0.3554,0,False,69.52513886363636,Low Risk,72,10.561229170454546
316-10-1216,125947.91,779,41.6999,14.1,0.4849,52.24624922969228,2,0,67787.68,0.1003,388000,True,75.54529818181818,Low Risk,72,9.658205272727272
317-10-1217,29019.85,717,77.5427,7.0,0.5137,50.12353846269665,2,3,18969.07,0.3035,0,False,66.51356405303031,Low Risk,72,11.012965392045455
319-10-1219,18000.0,755,93.9783,10.5,0.3832,55.13157083932367,5,1,5240.09,0.1509,67000,True,80.24320545454545,Very Low Risk,84,8.953519181818184
320-10-1220,85241.47,745,69.8774,23.9,0.3672,76.07260210451687,1,0,50149.38,0.766,0,False,72.67738973484848,Low Risk,72,10.08839153977273
322-10-1222,27731.63,747,89.6523,12.4,0.4027,76.60807465709567,1,1,24436.28,0.3235,64000,True,77.25589912878789,Low Risk,72,9.401615130681817
325-10-1225,96917.27,784,75.8541,14.1,0.3867,45.120148041275534,2,0,40546.75,0.3403,426000,True,80.80553958333334,Very Low Risk,84,8.8691690625
326-10-1226,473834.02,784,62.9723,6.7,0.1532,53.46666614986258,2,1,281675.82,0.5414,1772000,True,76.38246,Low Risk,72,9.532631
327-10-1227,66652.65,756,74.945,13.7,0.4474,72.12733978069457,4,2,52430.74,0.5455,144000,True,72.61837556818182,Low Risk,72,10.097243664772726
328-10-1228,89742.44,756,71.1554,22.7,0.5296,41.97984857795229,2,1,64186.61,0.3348,0,False,74.69653015151515,Low Risk,72,9.785520477272728
329-10-1229,42901.92,744,59.3692,17.8,0.5066,55.06583804502686,1,0,34956.19,0.2353,0,False,71.96396545454546,Low Risk,72,10.195405181818181
330-10-1230,71140.0,746,60.1526,8.9,0.4248,38.729136946640295,2,2,26248.14,0.4658,134000,True,69.24650484848485,Low Risk,72,10.603024272727273
331-10-1231,30233.74,705,85.5144,6.7,0.6313,71.5077934153463,0,1,27525.57,0.5083,0,False,65.28284643939395,Low Risk,72,11.197573034090908
332-10-1232,112858.19,789,96.5408,13.5,0.458,63.00300246647953,1,1,104784.89,0.0668,295000,True,86.59076640151517,Very Low Risk,84,8.001385039772725
335-10-1235,23334.55,756,90.9675,9.9,0.5834,65.18258239820445,4,1,20877.44,0.1628,0,False,76.70495473484849,Low Risk,72,9.484256789772727
336-10-1236,48369.64,732,67.0952,14.8,0.5887,48.89081154920878,3,1,43553.92,0.4685,0,False,68.40985075757575,Low Risk,72,10.728522386363636
338-10-1238,27375.44,698,79.8563,9.6,0.5981,50.05140505598763,0,1,19634.56,0.513,0,False,66.93767606060607,Low Risk,72,10.94934859090909
339-10-1239,70561.54,700,61.2452,9.4,0.3797,50.46252463409364,1,1,41239.12,0.5653,198000,True,67.69514962121212,Low Risk,72,10.835727556818181
340-10-1240,41216.55,729,71.353,7.3,0.4847,45.78973441595176,2,2,31739.2,0.267,78000,True,68.64745624999999,Low Risk,72,10.692881562500002
341-10-1241,160009.24,764,64.0483,16.1,0.4782,56.49882052892444,2,0,129088.16,0.2786,493000,True,77.37793272727272,Low Risk,72,9.383310090909092
343-10-1243,80394.68,787,76.2353,13.9,0.3857,55.30972964530039,4,0,55391.6,0.1094,354000,True,82.70824742424243,Very Low Risk,84,8.583762886363635
344-10-1244,56376.44,768,66.0928,19.7,0.4732,37.19948527172407,0,0,32643.17,0.2991,174000,True,75.26039651515151,Low Risk,72,9.700940522727272
345-10-1245,51568.6,777,81.1433,25.5,0.6183,64.22204192674724,3,2,43399.24,0.2065,0,False,75.39239712121213,Low Risk,72,9.68114043181818
347-10-1247,98298.73,776,83.936,9.0,0.4782,51.14680859899335,4,1,35696.38,0.4998,257000,True,77.00288950757577,Low Risk,72,9.439566573863633
348-10-1248,18000.0,703,46.3982,8.5,0.4849,74.73553229936982,2,2,10282.28,0.6234,25000,True,58.66759454545455,Moderate Risk,60,12.189860818181817
349-10-1249,61903.94,739,85.383,9.3,0.4558,70.46398312876389,3,0,44340.15,0.4341,167000,True,75.71429446969697,Low Risk,72,9.632855829545456
350-10-1250,33588.9,740,67.1833,33.6,0.4414,56.74902214391844,4,3,21903.39,0.5883,50000,True,67.33219749999999,Low Risk,72,10.890170375
351-10-1251,35423.52,728,65.1705,38.4,0.4167,65.3701655156074,2,2,29766.83,0.1057,67000,True,72.43894363636363,Low Risk,72,10.124158454545455
352-10-1252,71005.75,793,76.1695,12.1,0.4706,61.53100087109256,2,1,64521.98,0.0952,186000,True,80.55420018939394,Very Low Risk,84,8.90686997159091
353-10-1253,129315.52,787,60.2361,24.9,0.4307,35.676032289062,3,0,68047.86,0.4029,398000,True,77.54862909090909,Low Risk,72,9.357705636363637
354-10-1254,177334.0,779,79.6503,27.1,0.4213,47.43227770641243,1,1,149701.08,0.1331,464000,True,82.76137818181817,Very Low Risk,84,8.575793272727275
356-10-1256,18000.0,725,78.9655,32.7,0.5439,68.7564567935049,1,2,5000.0,0.4487,0,False,68.94305454545454,Low Risk,72,10.648541818181819
358-10-1258,18000.0,707,82.3589,12.6,0.42,36.04369715887605,0,2,16078.35,0.6394,25000,True,68.42778000000001,Low Risk,72,10.725832999999998
359-10-1259,81545.35,759,42.8953,7.5,0.4752,49.45882564114555,1,2,58645.62,0.0963,176000,True,68.59487382575757,Low Risk,72,10.700768926136364
360-10-1260,31907.49,738,70.8155,33.7,0.4629,33.71696643477031,1,2,23260.91,0.1376,60000,True,73.04580602272729,Low Risk,72,10.033129096590907
361-10-1261,76087.77,759,65.4094,15.2,0.5385,49.13472381008338,1,2,48702.86,0.5981,0,False,69.40279465909092,Low Risk,72,10.579580801136363
363-10-1263,26502.02,742,79.9432,26.3,0.5809,41.64622422673588,2,2,16227.36,0.6064,0,False,68.44266356060606,Low Risk,72,10.72360046590909
364-10-1264,26961.87,733,92.9533,12.2,0.4622,49.38979306836477,4,1,17407.34,0.8124,0,False,71.21161670454546,Low Risk,72,10.30825749431818
365-10-1265,79055.38,728,78.4344,15.5,0.5114,60.30038684305855,5,1,66337.16,0.7254,0,False,70.29221780303031,Low Risk,72,10.446167329545453
366-10-1266,23735.31,737,74.9722,10.3,0.4609,45.0806584651908,3,2,22328.36,0.2894,45000,True,71.98500215909091,Low Risk,72,10.192249676136363
367-10-1267,87742.21,760,84.3087,11.0,0.367,42.84315466402638,2,3,60178.11,0.5206,212000,True,76.07939268939393,Low Risk,72,9.57809109659091
368-10-1268,207745.73,763,83.8461,18.3,0.5058,48.96273471015653,3,2,135081.33,0.4238,0,False,77.40785636363636,Low Risk,72,9.378821545454546
369-10-1269,192862.03,816,90.5023,21.3,0.3905,40.89071901813016,3,1,158714.16,0.2941,721000,True,86.13832363636364,Very Low Risk,84,8.069251454545455
370-10-1270,19584.04,731,71.6022,4.9,0.4704,73.36845821429127,3,2,18858.21,0.2541,34000,True,65.86671439393939,Low Risk,72,11.109992840909092
371-10-1271,23317.45,679,87.2424,5.0,0.4672,50.3467558453298,2,0,20086.57,0.4344,49000,True,66.18622223484849,Low Risk,72,11.062066664772727
372-10-1272,83856.3,768,79.0455,11.2,0.3573,43.62207859327714,0,2,60841.45,0.3253,258000,True,78.47243068181818,Low Risk,72,9.219135397727273
373-10-1273,28345.14,706,49.8768,17.0,0.4826,52.14268710880292,1,2,12065.92,0.477,53000,True,62.983771136363636,Moderate Risk,60,11.542434329545454
374-10-1274,92332.07,764,79.8012,27.3,0.3761,48.91198375072561,3,0,83184.0,0.205,406000,True,81.64318231060608,Very Low Risk,84,8.743522653409087
375-10-1275,18084.27,756,87.7817,15.1,0.4634,47.88340943073515,1,1,11160.77,0.1476,47000,True,77.90103306818182,Low Risk,72,9.304845039772728
376-10-1276,56949.4,764,91.8281,12.9,0.355,45.0785237096855,2,5,48562.05,0.0515,63000,True,79.4257843939394,Low Risk,72,9.07613234090909
377-10-1277,115945.85,778,98.286,19.6,0.5299,44.68322784706874,4,0,58962.01,0.3749,0,False,83.20895890151516,Very Low Risk,84,8.508656164772725
378-10-1278,20203.31,711,77.3926,9.0,0.555,37.331680343704434,2,0,13417.4,0.4749,0,False,68.40087003787879,Low Risk,72,10.729869494318182
379-10-1279,55169.25,743,80.8687,15.3,0.5606,65.34780505845765,4,2,31016.95,0.7022,0,False,69.2323678409091,Low Risk,72,10.605144823863634
381-10-1281,91536.96,742,32.6975,15.9,0.4061,53.1475187243187,2,0,61202.69,0.6332,185000,True,66.05731272727273,Low Risk,72,11.081403090909092
382-10-1282,37489.19,763,90.6114,25.6,0.477,48.76296038834926,2,1,27463.56,0.1575,98000,True,79.41796594696969,Low Risk,72,9.077305107954547
383-10-1283,22034.6,717,38.4704,5.5,0.3334,41.52102969380229,1,1,18615.16,0.3217,72000,True,61.43055196969697,Moderate Risk,60,11.775417204545455
384-10-1284,18000.0,770,67.9186,14.1,0.4258,43.14665270910992,1,1,7752.63,0.2825,47000,True,74.0308109090909,Low Risk,72,9.885378363636365
385-10-1285,151394.92,778,64.4293,21.2,0.4758,37.98974654000519,4,1,109378.62,0.3547,396000,True,76.62004181818182,Low Risk,72,9.496993727272727
388-10-1288,57768.32,761,79.4061,5.0,0.3685,69.54037098915748,0,1,42470.08,0.3643,196000,True,72.45409696969696,Low Risk,72,10.121885454545456
390-10-1290,117725.08,759,56.1044,5.6,0.423,50.76405311453395,3,0,87640.76,0.5072,363000,True,69.51818257575758,Low Risk,72,10.562272613636363
392-10-1292,18000.0,768,86.9968,24.8,0.3838,40.87501886489181,2,1,15401.44,0.1925,67000,True,79.24917818181818,Low Risk,72,9.102623272727273
394-10-1294,46996.3,738,63.1141,32.1,0.4419,59.95948320484843,2,0,45644.76,0.3629,127000,True,72.19622643939394,Low Risk,72,10.160566034090909
398-10-1298,23472.15,716,88.0722,28.0,0.4625,44.03899588762594,0,1,22224.83,0.3854,54000,True,73.27367352272728,Low Risk,72,9.99894897159091
399-10-1299,65608.76,776,47.0222,12.0,0.4419,45.46052414564363,3,3,33719.93,0.2586,111000,True,70.21454742424243,Low Risk,72,10.457817886363635
400-10-1300,71555.39,772,76.5282,15.0,0.3622,50.47777115460981,0,0,56827.77,0.4041,315000,True,78.84947821969698,Low Risk,72,9.162578267045454
401-10-1301,52064.2,721,88.4211,10.2,0.3911,42.52934347981987,4,1,29747.32,0.3094,170000,True,76.68397075757576,Low Risk,72,9.487404386363636
402-10-1302,27238.45,749,90.9773,14.6,0.516,47.71542886477088,1,1,22133.87,0.6222,0,False,72.94112268939394,Low Risk,72,10.04883159659091
403-10-1303,36689.05,729,76.5496,23.1,0.4615,41.90596863288651,5,1,22763.44,0.5946,84000,True,70.27013041666667,Low Risk,72,10.4494804375
404-10-1304,54399.56,769,84.1173,32.7,0.3888,44.67495572626883,1,2,52907.48,0.3367,168000,True,77.73656287878788,Low Risk,72,9.329515568181819
406-10-1306,32950.0,760,58.3143,16.1,0.4231,50.98315410377339,3,4,30262.66,0.4065,41000,True,67.89700393939395,Low Risk,72,10.805449409090908
407-10-1307,22774.44,751,61.3645,10.9,0.3974,57.9410750763757,4,2,20414.85,0.5003,70000,True,68.957835,Low Risk,72,10.64632475
408-10-1308,85084.81,776,84.004,16.6,0.5919,43.936811917890736,3,1,60706.97,0.5454,0,False,75.30440950757574,Low Risk,72,9.69433857386364
409-10-1309,31569.25,730,75.3098,24.8,0.5146,55.92260545095229,4,2,17278.77,0.0412,0,False,73.60998178030303,Low Risk,72,9.948502732954545
410-10-1310,23978.37,738,92.4955,11.4,0.4632,36.55563076174575,1,1,20756.37,0.1556,55000,True,77.86692602272728,Low Risk,72,9.309961096590907
411-10-1311,41679.44,752,80.667,18.5,0.5411,50.47345027903966,1,3,29398.7,0.0974,0,False,74.54317969696969,Low Risk,72,9.808523045454546
412-10-1312,101407.27,737,45.7033,8.8,0.4988,56.67356264635262,4,1,54933.51,0.3694,232000,True,67.79905382575757,Low Risk,72,10.820141926136365
413-10-1313,58918.49,770,76.9411,25.9,0.5562,36.32509491000902,2,5,31493.53,0.505,0,False,69.35924799242424,Low Risk,72,10.586112801136363
414-10-1314,129509.2,814,87.6778,21.6,0.2014,44.02880453997338,4,0,100808.99,0.363,570000,True,88.59365090909091,Very Low Risk,84,7.700952363636364
416-10-1316,35421.65,752,66.447,9.5,0.3644,60.90690787360806,2,2,25545.4,0.1621,109000,True,73.9419384469697,Low Risk,72,9.898709232954545
418-10-1318,129109.61,795,69.37,37.3,0.4416,55.47675135128448,1,1,108596.34,0.1461,338000,True,81.289,Very Low Risk,84,8.79665
419-10-1319,42703.83,729,54.9753,9.9,0.5197,66.30446786418288,1,1,29502.5,0.4303,0,False,66.87588625,Low Risk,72,10.9586170625
420-10-1320,70835.06,748,86.0729,23.2,0.471,55.99367909245349,0,3,43279.72,0.3114,105000,True,75.49613174242424,Low Risk,72,9.665580238636364
421-10-1321,31847.17,744,85.9617,12.3,0.3912,48.05151227852957,2,0,17059.35,0.3979,123000,True,76.92685087121211,Low Risk,72,9.450972369318183
423-10-1323,49978.82,747,78.0333,12.6,0.4727,44.43948015811494,2,1,38509.15,0.276,114000,True,75.28406537878789,Low Risk,72,9.697390193181818
424-10-1324,92877.85,774,81.2194,20.8,0.5379,50.85592306359962,2,3,76599.25,0.215,0,False,77.05892678030304,Low Risk,72,9.431160982954545
425-10-1325,45778.28,729,58.1548,15.9,0.4444,48.49878787983278,4,0,31125.63,0.1771,123000,True,72.40138833333333,Low Risk,72,10.12979175
426-10-1326,69622.47,744,73.8059,4.1,0.3516,53.42310165250552,5,2,50043.98,0.3338,171000,True,69.40466170454545,Low Risk,72,10.579300744318182
428-10-1328,34463.39,747,59.7418,20.6,0.4509,54.02250637853191,1,3,24635.56,0.1611,51000,True,70.45528912878788,Low Risk,72,10.421706630681818
430-10-1330,82796.39,747,62.2317,17.0,0.6022,59.31659207548364,3,3,80734.85,0.5488,0,False,66.82064412878788,Low Risk,72,10.966903380681819
432-10-1332,24833.21,733,87.1317,22.4,0.5897,33.89646266827827,2,5,14906.37,0.5935,0,False,66.23510253787879,Low Risk,72,11.054734619318182
434-10-1334,140066.66,735,58.227,4.0,0.6669,50.18080197287371,5,2,94917.37,0.6988,0,False,59.33571818181818,Moderate Risk,60,12.089642272727273
435-10-1335,64017.47,785,85.4261,23.0,0.4051,69.39639556884879,2,0,52017.05,0.3675,197000,True,80.8647509469697,Very Low Risk,84,8.860287357954544
436-10-1336,31818.27,712,92.8606,6.0,0.6106,58.8338062977376,0,1,25662.03,0.0777,0,False,71.18006306818182,Low Risk,72,10.312990539772727
437-10-1337,57716.56,768,70.2033,14.6,0.5338,32.85672548789832,2,2,48872.73,0.2613,0,False,73.60733484848484,Low Risk,72,9.948899772727273
438-10-1338,30422.63,695,58.4554,6.0,0.582,37.58911766378097,2,1,25426.18,0.3635,0,False,60.73005321969698,Moderate Risk,60,11.880492017045453
439-10-1339,42109.72,769,64.3304,18.7,0.4934,62.56553122751202,3,2,34881.32,0.1781,91000,True,73.2841062121212,Low Risk,72,9.99738406818182
442-10-1342,68679.53,751,56.2766,14.3,0.4118,45.70691553448189,4,1,43160.47,0.516,180000,True,70.47996708333334,Low Risk,72,10.418004937500001
443-10-1343,26410.59,729,74.9969,8.7,0.512,42.3746137057359,2,0,7870.85,0.4626,0,False,69.79382125000001,Low Risk,72,10.520926812499999
444-10-1344,39039.62,771,81.1951,25.2,0.5365,50.70633725233892,1,5,31187.03,0.149,0,False,73.3008981060606,Low Risk,72,9.99486528409091
445-10-1345,91960.87,735,78.1515,6.4,0.4225,45.544380971524895,5,2,83056.08,0.7161,130000,True,68.04532109848485,Low Risk,72,10.783201835227274
446-10-1346,18538.31,742,81.5194,15.9,0.3914,61.28026066658071,3,2,17006.13,0.3467,50000,True,73.86558231060606,Low Risk,72,9.910162653409092
447-10-1347,23660.71,775,95.7002,13.9,0.4308,45.25848366250858,3,2,12888.12,0.2696,51000,True,79.19517564393938,Low Risk,72,9.110723653409092
450-10-1350,102600.66,822,77.5913,13.5,0.4884,58.00473261829579,2,4,68657.46,0.1194,126000,True,80.49146931818183,Very Low Risk,84,8.916279602272725
452-10-1352,56514.89,728,53.0234,14.4,0.508,54.22415080473287,4,0,46745.18,0.3304,0,False,69.27183071969696,Low Risk,72,10.599225392045454
453-10-1353,156321.36,772,64.5828,17.5,0.4382,72.13603335084004,2,1,142812.15,0.2803,409000,True,77.57692363636363,Low Risk,72,9.353461454545455
454-10-1354,75275.4,749,59.6058,7.9,0.5764,35.544562984680134,3,1,53288.8,0.2114,0,False,69.77036227272728,Low Risk,72,10.524445659090908
455-10-1355,20463.95,758,88.4299,11.7,0.4998,67.01024320703584,2,2,19889.84,0.5075,44000,True,73.11209912878789,Low Risk,72,10.023185130681817
456-10-1356,327518.3,768,81.2312,5.6,0.3935,52.82225011680181,2,3,257615.77,0.3379,793000,True,74.34655818181818,Low Risk,72,9.838016272727273
457-10-1357,40831.08,774,90.5674,15.2,0.462,40.19072727236973,2,1,33999.97,0.184,107000,True,80.20841136363637,Very Low Risk,84,8.958738295454545
458-10-1358,18000.0,741,66.6803,21.3,0.4128,51.08385746852593,3,1,10008.8,0.2788,41000,True,72.16969636363638,Low Risk,72,10.164545545454544
459-10-1359,105707.79,773,71.4284,13.2,0.5346,57.65077450712862,1,1,76076.11,0.3647,0,False,76.12417125,Low Risk,72,9.5713743125
460-10-1360,34004.47,726,86.3149,14.0,0.3621,42.8630098156094,1,2,23694.6,0.1046,92000,True,77.31142382575757,Low Risk,72,9.393286426136363
461-10-1361,221855.4,772,67.2475,17.9,0.3562,54.84527536977068,1,4,189181.31,0.4751,390000,True,74.39186363636364,Low Risk,72,9.831220454545454
462-10-1362,99226.01,782,55.8171,18.9,0.5036,68.28579695747696,1,0,66514.32,0.4054,0,False,74.3625643560606,Low Risk,72,9.83561534659091
463-10-1363,266135.95,708,34.564,5.5,0.4881,45.2479260173388,1,1,207532.91,0.3213,610000,True,61.841936363636364,Moderate Risk,60,11.713709545454545
464-10-1364,28642.19,738,78.891,10.6,0.4583,41.25023954588012,3,4,19234.85,0.3812,31000,True,70.15785185606062,Low Risk,72,10.466322221590907
465-10-1365,146472.38,757,82.3829,6.0,0.5201,48.78329955753093,2,5,99894.66,0.3975,0,False,69.78189818181818,Low Risk,72,10.522715272727273
466-10-1366,33885.27,722,66.4045,11.9,0.4422,50.54910155708722,1,1,30338.36,0.6124,58000,True,67.79033170454545,Low Risk,72,10.821450244318182
467-10-1367,76152.6,792,93.8796,30.3,0.4641,61.96266668522276,2,1,49873.75,0.3195,199000,True,82.1015359090909,Very Low Risk,84,8.674769613636364
468-10-1368,67554.0,786,94.3534,21.4,0.4104,48.47667738027664,4,2,62756.16,0.6051,109000,True,78.40570272727274,Low Risk,72,9.229144590909089
469-10-1369,158114.36,762,85.2859,14.6,0.4751,45.99701778822046,0,1,71845.74,0.2732,414000,True,80.59868,Very Low Risk,84,8.900198
471-10-1371,43242.9,722,85.6407,17.1,0.403,36.37015416410424,3,1,22096.75,0.2778,99000,True,75.96147295454544,Low Risk,72,9.595779056818184
472-10-1372,128291.02,798,87.8977,40.0,0.5064,38.95198995061032,3,3,66759.88,0.2215,0,False,81.45944909090909,Very Low Risk,84,8.771082636363637
473-10-1373,56140.81,807,88.4793,15.7,0.471,38.91420252319109,4,2,54840.98,0.2578,121000,True,80.65569678030303,Very Low Risk,84,8.891645482954544
474-10-1374,97293.89,768,75.2156,10.6,0.38,47.52332712711828,0,2,44183.78,0.3585,300000,True,77.5938502651515,Low Risk,72,9.350922460227274
475-10-1375,73641.19,750,41.3302,7.5,0.3777,37.41616266338754,1,1,54515.44,0.2545,241000,True,68.2602865530303,Low Risk,72,10.750957017045454
477-10-1377,23705.72,765,75.2819,11.8,0.4722,49.47096361277529,4,1,10814.29,0.1726,62000,True,75.82602742424243,Low Risk,72,9.616095886363636
478-10-1378,69033.97,750,92.7407,15.7,0.4324,71.74967641749217,2,5,48546.52,0.7087,35000,True,71.48791905303031,Low Risk,72,10.266812142045453
479-10-1379,37327.6,748,85.8202,18.7,0.464,62.35582875996081,5,0,32174.66,0.1788,101000,True,78.48044757575758,Low Risk,72,9.217932863636364
480-10-1380,25308.98,732,88.7112,9.1,0.4292,47.43707937530944,0,1,10617.75,0.1613,58000,True,76.33668992424242,Low Risk,72,9.539496511363637
482-10-1382,38499.28,739,95.6555,13.3,0.4062,82.4156096667586,2,3,30592.08,0.3316,57000,True,76.2626003030303,Low Risk,72,9.550609954545456
483-10-1383,18000.0,724,71.4017,6.2,0.4665,50.58373367476377,3,1,9311.22,0.4931,41000,True,65.28365818181818,Low Risk,72,11.197451272727273
484-10-1384,59968.02,727,81.1245,19.2,0.5997,51.9803283524907,2,1,35019.96,0.5919,0,False,69.98179477272728,Low Risk,72,10.492730784090908
485-10-1385,53830.15,747,70.2451,20.4,0.4495,48.60630018553388,3,1,49425.07,0.2054,123000,True,74.94089746212121,Low Risk,72,9.748865380681817
486-10-1386,57341.31,749,66.1565,27.4,0.4816,49.68015638357991,1,1,30920.46,0.295,131000,True,73.01924852272728,Low Risk,72,10.037112721590908
488-10-1388,29607.84,740,79.0334,37.7,0.5313,47.566193107892495,4,1,27758.08,0.0342,0,False,75.72884,Low Risk,72,9.630673999999999
489-10-1389,45273.66,745,65.9937,9.7,0.3861,67.11379572803327,2,1,36132.58,0.2035,148000,True,74.27682431818182,Low Risk,72,9.848476352272726
